ZIP code,Complaint ID
802XX,1427511
495XX,1451467
282XX,1856138
350XX,2005326
852XX,2423506
156XX,1719823
922XX,2027858
681XX,1341871
344XX,1839050
986XX,2043005
210XX,1510746
137XX,1349873
836XX,1358900
282XX,1667076
902XX,2283152
101XX,1409489
891XX,2169283
439XX,1612284
381XX,1938601
799XX,1974978
276XX,2115848
086XX,2226326
760XX,2280594
275XX,1855484
773XX,2084241
551XX,1772450
125XX,1386695
956XX,1946722
352XX,2244369
902XX,1724974
774XX,1604000
113XX,1521154
920XX,2326977
629XX,1557716
605XX,2226750
713XX,2440464
323XX,1937195
032XX,1755031
890XX,1829404
522XX,1681197
786XX,1898137
912XX,1997323
322XX,2273175
197XX,1814039
200XX,1651102
908XX,1940018
300XX,2244695
462XX,1311575
160XX,2038674
661XX,1314690
941XX,1358007
463XX,2077496
023XX,1663172
191XX,2237990
781XX,1676604
967XX,2015794
207XX,1397004
880XX,1653318
222XX,2049867
530XX,1480381
891XX,1445893
207XX,2335127
802XX,1796205
217XX,1426281
362XX,1399128
421XX,2267125
275XX,1458863
333XX,2296081
207XX,1330316
972XX,2029337
714XX,1575250
231XX,2120433
781XX,2178622
921XX,1454058
294XX,1474834
934XX,1398407
926XX,1440665
666XX,2355433
321XX,1434487
114XX,1799091
863XX,2144067
735XX,1603169
300XX,2360462
357XX,1681162
863XX,2144373
760XX,1418478
891XX,1460084
161XX,1936702
151XX,1566547
482XX,1318789
023XX,2265367
335XX,1377417
606XX,2173013
974XX,1579238
980XX,1617827
338XX,1622884
974XX,2403776
208XX,2012288
883XX,1673184
586XX,2347886
312XX,1727312
604XX,1555632
545XX,1996738
110XX,1323295
321XX,2299328
741XX,1551033
117XX,1676939
770XX,1487365
277XX,1298512
840XX,2160611
535XX,1997247
346XX,2307659
320XX,1845034
928XX,1736884
207XX,2195081
070XX,1519141
606XX,2161833
606XX,1320661
925XX,1619338
992XX,2391510
305XX,1569023
880XX,2283342
838XX,2181751
802XX,1542982
750XX,2034750
908XX,1776348
134XX,1478530
430XX,2422625
033XX,1680873
112XX,1728031
916XX,1546132
327XX,2311409
364XX,1381953
019XX,2290563
925XX,1368001
330XX,1355974
841XX,1799605
330XX,2244353
980XX,1474533
292XX,2390258
324XX,1552772
112XX,2353132
925XX,1707337
980XX,1834965
291XX,1325224
853XX,1579105
602XX,1782262
916XX,2436998
985XX,2443792
481XX,1730454
197XX,2188172
190XX,1753793
081XX,2436591
302XX,1295152
432XX,1953372
046XX,1562565
606XX,1862087
766XX,1991021
351XX,2002467
275XX,2091366
280XX,1529398
076XX,2336021
352XX,2251983
600XX,2334525
603XX,1814364
334XX,1646590
750XX,1927106
254XX,2338731
025XX,2315254
981XX,2294030
735XX,2074712
852XX,2409585
032XX,1980542
913XX,1944307
665XX,2169578
377XX,1816614
907XX,2006587
070XX,2243038
238XX,1917045
150XX,2209213
441XX,1998809
180XX,2162205
928XX,2423083
902XX,2123965
606XX,2336538
952XX,2277631
770XX,2012153
303XX,1536630
786XX,1406888
480XX,1544076
301XX,2080829
300XX,1411639
224XX,1840348
201XX,1623234
302XX,1438919
900XX,2426437
891XX,2068809
301XX,2194436
935XX,1527227
034XX,1794225
945XX,2231291
402XX,1922312
300XX,2040652
328XX,1463988
330XX,1931426
891XX,2325229
980XX,2181335
917XX,1610236
300XX,2062444
928XX,2026825
850XX,1993432
300XX,1965903
920XX,2268326
070XX,1674984
750XX,2411877
965XX,1531575
275XX,1389338
972XX,2351334
636XX,2361297
891XX,1588027
880XX,2425114
549XX,2151251
019XX,1557786
296XX,1784490
623XX,2226759
208XX,1739289
950XX,1457105
770XX,1385804
105XX,1834372
951XX,1697118
080XX,2135419
680XX,2152238
352XX,1529845
486XX,2300982
109XX,2139650
088XX,2166484
757XX,2369855
120XX,2262936
482XX,1861561
460XX,1687032
665XX,1830178
088XX,2047574
934XX,1487102
402XX,1391709
371XX,1891921
100XX,1394602
138XX,2094279
913XX,2358980
087XX,1302029
014XX,2363642
750XX,1808727
857XX,1458114
554XX,2185395
346XX,2185361
800XX,1610038
334XX,1460132
300XX,1980924
221XX,1997895
432XX,2152834
787XX,1697045
927XX,1521293
206XX,1975170
407XX,2019274
380XX,2088583
200XX,1633766
458XX,2083271
207XX,1695572
300XX,1723457
328XX,2316685
022XX,2431593
917XX,2353169
109XX,2142028
900XX,2340121
088XX,2297837
212XX,1517800
370XX,1466516
070XX,1676460
117XX,1527685
476XX,2431978
300XX,1532068
347XX,2332632
946XX,2259934
951XX,2335550
480XX,2047805
088XX,1415673
441XX,1447732
546XX,2216769
334XX,1963825
224XX,1733134
374XX,1760853
310XX,2326531
750XX,1409342
305XX,2168060
782XX,1642142
190XX,1573909
300XX,2316564
890XX,1365483
430XX,2190736
787XX,1445110
303XX,2256108
496XX,1927726
294XX,2156438
930XX,2353296
201XX,1715991
920XX,2327318
775XX,1319962
752XX,2165999
750XX,2087076
079XX,2441775
974XX,1497644
236XX,1480689
338XX,1468695
770XX,1733979
917XX,2270024
365XX,1674710
114XX,1787044
285XX,1720820
606XX,2078227
282XX,1812384
117XX,1967226
894XX,1886200
770XX,1862212
930XX,1724668
863XX,1620433
300XX,2145248
104XX,1436591
752XX,1469512
326XX,1336535
330XX,1629724
168XX,1662213
860XX,1547658
609XX,1752203
198XX,2076433
217XX,1910438
986XX,1647816
606XX,2423187
921XX,2019457
341XX,1490230
117XX,1562443
958XX,2287152
196XX,2434406
605XX,1394338
112XX,2445316
541XX,1852974
303XX,2277287
275XX,2206072
078XX,2302069
104XX,1937923
902XX,1717183
061XX,1466627
971XX,1326618
900XX,2172578
935XX,2153059
125XX,1362453
310XX,1892236
535XX,2169983
303XX,2318544
630XX,2028294
445XX,1748424
809XX,1579874
802XX,1987930
945XX,1372074
850XX,1399576
307XX,2351585
625XX,2075427
190XX,1604300
956XX,1622222
481XX,1601669
350XX,2163161
773XX,1883468
900XX,1290253
930XX,2270958
201XX,1299530
750XX,2206730
750XX,1998712
895XX,1791335
329XX,1791533
198XX,1340941
276XX,1420466
454XX,1772939
194XX,1746026
191XX,1621335
078XX,1955768
895XX,2327926
282XX,1543627
907XX,2117736
660XX,1297507
359XX,1494575
431XX,2310528
207XX,2037436
441XX,2055739
346XX,1972274
945XX,2185874
335XX,1496838
073XX,2143371
618XX,2228742
277XX,1645439
356XX,1463536
986XX,1844214
217XX,1717414
220XX,2308225
656XX,1482152
337XX,1602697
201XX,2185727
339XX,1567555
921XX,2117605
852XX,1296579
333XX,2037985
840XX,2342379
986XX,2230463
335XX,2274166
921XX,2096736
961XX,1520718
620XX,2321278
891XX,2080977
212XX,1512608
853XX,2276494
958XX,1556318
190XX,2140631
925XX,1398494
617XX,2144957
483XX,2317641
330XX,1797065
913XX,1724835
770XX,2086814
328XX,1904673
945XX,2084163
449XX,1711374
850XX,1402454
207XX,1724794
221XX,2249169
371XX,2378214
433XX,2255759
337XX,1945652
337XX,1989119
324XX,2274258
161XX,2022017
551XX,2105074
367XX,1541682
760XX,2292317
946XX,2202160
880XX,2043978
925XX,1835782
284XX,2174036
432XX,2243082
275XX,2175238
334XX,1925519
356XX,1332128
891XX,2022438
601XX,2127509
207XX,2366648
760XX,2363737
945XX,1685646
902XX,1936017
403XX,1523993
980XX,2124366
751XX,1756167
100XX,2170703
152XX,1864405
082XX,1317879
741XX,2082674
484XX,1628647
917XX,2035304
924XX,1647269
112XX,2297207
902XX,1999440
489XX,1445182
222XX,1390452
606XX,1866679
028XX,1554251
770XX,1996203
750XX,1642458
935XX,2300408
197XX,1642277
604XX,2288898
751XX,1567904
112XX,1710851
604XX,1685059
422XX,2419416
324XX,2228264
932XX,2382008
018XX,2330446
926XX,1428995
972XX,2022079
018XX,1667853
908XX,2177526
441XX,1879913
280XX,1336489
300XX,2437515
850XX,1462412
281XX,1937329
211XX,2117003
334XX,1786251
441XX,1960637
458XX,1300896
029XX,2258739
442XX,2256374
328XX,1716618
764XX,2181431
900XX,1930341
463XX,2296173
667XX,2313925
564XX,1459068
285XX,2185664
787XX,2086519
770XX,2360126
851XX,2167923
483XX,2038950
952XX,2296553
980XX,1471322
633XX,1389303
940XX,1619653
902XX,2161099
770XX,1463879
282XX,1774211
087XX,1954021
775XX,2018214
063XX,1818899
913XX,1602755
342XX,1901240
782XX,1811226
915XX,1756413
376XX,2313217
278XX,2363867
071XX,1352558
189XX,2059588
331XX,1593491
773XX,1439342
180XX,1812963
708XX,2065681
452XX,1625922
968XX,1325468
027XX,1886371
272XX,1496544
183XX,1855802
553XX,2250579
037XX,1895782
751XX,1428769
890XX,1932881
986XX,1710556
322XX,2329437
300XX,1442035
372XX,1819136
336XX,1903261
532XX,1561356
200XX,2168284
112XX,2307685
221XX,1732968
980XX,2370573
334XX,1846698
060XX,1592401
349XX,2323576
926XX,1649674
294XX,1851536
841XX,2170439
113XX,1766510
232XX,1916447
104XX,2279371
551XX,1859867
321XX,1760331
900XX,1879632
306XX,2272267
190XX,1944287
275XX,1952581
201XX,2427574
953XX,2074009
981XX,1352218
196XX,1525549
707XX,1604462
334XX,2443570
346XX,2255850
400XX,1496462
021XX,2332494
283XX,1706513
042XX,1327233
919XX,1294765
324XX,2105511
247XX,1462843
927XX,1872320
925XX,1526901
207XX,1328935
770XX,1402317
631XX,1815485
945XX,2150674
921XX,1669484
310XX,2389974
481XX,1643019
296XX,2118384
722XX,2398346
551XX,2033378
601XX,1305128
813XX,1825331
497XX,2166968
601XX,1399470
199XX,2102056
370XX,1427422
604XX,1429010
797XX,2153041
112XX,2082349
913XX,2245715
850XX,2381130
900XX,1943982
338XX,1852811
112XX,2289365
809XX,1550755
175XX,2161515
282XX,1641256
302XX,1966113
752XX,2265842
309XX,2287504
301XX,1498540
585XX,1737040
900XX,1955477
302XX,2001297
856XX,2326946
600XX,1914637
750XX,2242459
223XX,1306670
484XX,2309930
142XX,1664075
730XX,2180531
900XX,1764515
672XX,1882108
923XX,1566814
338XX,1499616
275XX,1827385
980XX,1319614
117XX,1408125
549XX,1418556
325XX,1441452
551XX,2175861
799XX,2174311
207XX,1484926
300XX,1933467
535XX,2438345
070XX,1893798
327XX,2211964
085XX,2000363
374XX,1778716
606XX,2053538
078XX,1586869
073XX,1979839
895XX,2439171
040XX,2051817
190XX,2302690
220XX,2090217
700XX,1922767
604XX,1876220
191XX,2165822
370XX,1709481
276XX,1906247
448XX,2174774
956XX,1681016
902XX,2292079
198XX,2190374
190XX,1570461
448XX,1505454
330XX,2046060
923XX,1383148
875XX,1721395
721XX,1887774
614XX,1618943
150XX,2139643
065XX,1718872
140XX,1539524
986XX,1685991
310XX,2147224
785XX,2065574
327XX,1671493
462XX,1559652
206XX,2234555
222XX,2263743
762XX,2020521
484XX,1735220
029XX,2303173
021XX,2426804
770XX,2357074
923XX,2288158
088XX,2328262
275XX,1655907
220XX,1670466
207XX,1827240
836XX,1823450
070XX,1520438
302XX,1965610
107XX,1846115
373XX,1403832
237XX,2184334
700XX,2106557
757XX,1352122
210XX,2007162
980XX,2318242
926XX,1867524
750XX,1876263
503XX,2157519
077XX,1881734
190XX,2437765
328XX,1952484
170XX,2133872
194XX,1509656
787XX,2063114
760XX,2409349
900XX,2150968
331XX,2117627
171XX,2301071
910XX,1695209
104XX,1525119
070XX,1473766
926XX,1859529
891XX,1362699
336XX,1826092
925XX,1510119
786XX,2351690
302XX,1975073
299XX,1787556
028XX,2176234
681XX,2282860
443XX,2331747
900XX,2330151
908XX,2044115
337XX,1898556
331XX,2439783
920XX,2020104
809XX,1766646
328XX,2353679
452XX,2057688
601XX,1566674
770XX,1592159
207XX,1292222
913XX,2168117
900XX,2074044
554XX,1399679
571XX,1911492
333XX,1829899
926XX,1859497
088XX,1861638
303XX,2432366
221XX,2205950
606XX,2308059
077XX,2063576
363XX,1385936
334XX,1585804
785XX,1592692
925XX,2022006
785XX,2005031
314XX,2432367
913XX,2332465
198XX,2218771
330XX,1978460
928XX,1724806
913XX,1547764
908XX,1612162
926XX,2330694
300XX,1520571
303XX,1806270
921XX,1746193
480XX,1369957
958XX,2360857
352XX,1839377
301XX,2241775
337XX,1937303
396XX,1359506
504XX,1439463
221XX,2165547
378XX,1708576
402XX,1970513
191XX,2283976
553XX,1523942
386XX,1754241
502XX,1834049
921XX,2359262
432XX,1921760
900XX,1844418
292XX,2159199
322XX,1554801
470XX,2312528
331XX,2122335
454XX,2350396
616XX,1919394
317XX,2038591
780XX,2120217
145XX,2337376
117XX,2374478
731XX,2183078
762XX,1413130
750XX,2439656
930XX,2388737
638XX,1568266
853XX,1893655
763XX,1749708
144XX,2204135
356XX,2366373
080XX,2392483
752XX,1438679
980XX,1318752
089XX,2434092
751XX,2433604
026XX,1866975
147XX,1343756
024XX,1694561
981XX,2275286
230XX,1414558
619XX,1551460
945XX,1394118
015XX,1774338
700XX,2219367
100XX,1710738
711XX,1775238
462XX,2045450
314XX,1677848
277XX,2206129
207XX,1676967
760XX,2248698
468XX,1784878
947XX,2438097
770XX,2232350
077XX,1302067
257XX,1364778
925XX,1931640
009XX,2431472
914XX,1456315
903XX,2429777
502XX,2207460
750XX,1674616
802XX,1673173
678XX,1472966
328XX,1714186
024XX,1421637
919XX,2225607
331XX,1480921
960XX,2091685
774XX,1354375
208XX,1373945
302XX,1316745
981XX,1878682
972XX,2138559
301XX,2083724
902XX,1842947
241XX,1542167
322XX,1444373
641XX,2143948
895XX,1981979
322XX,2198870
972XX,1532422
333XX,2105850
614XX,1442579
840XX,1829553
928XX,2394400
333XX,1782307
334XX,1623718
890XX,1292198
852XX,1677590
923XX,1848606
805XX,2037120
008XX,1498594
010XX,1818624
324XX,1893557
564XX,1480510
282XX,1717339
021XX,2316012
727XX,1685715
347XX,1657100
337XX,1296383
302XX,2250714
750XX,1788177
900XX,2302241
464XX,2279768
115XX,1907821
801XX,1577904
063XX,2008770
975XX,2085694
799XX,1724449
722XX,2018907
661XX,1833657
327XX,1998084
212XX,2140538
984XX,2174112
600XX,1375974
760XX,1575219
850XX,2275204
606XX,1491577
207XX,1310754
910XX,2116139
925XX,1600601
306XX,1487520
640XX,1983882
690XX,1484901
850XX,1694615
347XX,1462395
201XX,2078984
800XX,2247702
100XX,2166340
231XX,2138022
021XX,1543709
107XX,1792994
900XX,2269853
750XX,2310539
322XX,1541522
985XX,2397389
016XX,2005140
787XX,1844666
218XX,2258069
913XX,1694671
352XX,1303703
906XX,1793921
064XX,1582245
773XX,2260002
210XX,1489844
633XX,1976778
852XX,1625623
029XX,1665710
027XX,2161347
191XX,1543688
959XX,1718737
751XX,1962573
018XX,2381054
442XX,1851045
904XX,1859706
605XX,1351278
902XX,1610301
334XX,2312917
945XX,1550298
190XX,2059617
300XX,1722727
606XX,2184825
103XX,2392524
602XX,1819019
331XX,1473773
951XX,1684906
430XX,2173731
190XX,2074071
331XX,1615036
300XX,1786344
850XX,1658095
290XX,1527969
891XX,1677190
760XX,1999845
321XX,1473507
803XX,1465873
038XX,1324940
394XX,1921376
761XX,2315119
279XX,1806281
945XX,2157209
323XX,2177451
750XX,2229492
930XX,2197453
604XX,2256010
067XX,1592132
330XX,1478401
601XX,1842736
762XX,2064356
293XX,2396481
800XX,2165394
173XX,2093859
344XX,2219350
463XX,2003976
070XX,2142621
021XX,1955488
782XX,1500727
809XX,2364614
475XX,1515318
711XX,2443629
100XX,2153604
080XX,1774349
483XX,2027131
350XX,1727110
606XX,2283014
352XX,1932894
488XX,2270184
409XX,1929406
852XX,1451009
015XX,2340627
128XX,1935569
616XX,1646839
501XX,2208655
060XX,2028006
155XX,1340904
070XX,1514373
330XX,2065853
300XX,1917387
917XX,1602237
875XX,2423984
928XX,1364669
201XX,1509047
920XX,1851636
935XX,2345963
441XX,2278165
926XX,1883045
945XX,2387794
460XX,2209940
604XX,1900639
800XX,1431058
760XX,2148172
331XX,2051086
336XX,1347104
773XX,1385563
791XX,1777376
272XX,2038981
100XX,1924611
329XX,1307397
236XX,2367429
194XX,2327452
334XX,1744405
933XX,2095031
852XX,1669359
980XX,2300848
223XX,2254205
333XX,1301906
531XX,1525611
752XX,1892114
782XX,2105188
900XX,1547666
331XX,2301773
346XX,2041837
334XX,1872229
276XX,1724698
921XX,1645436
836XX,2363856
331XX,2436209
945XX,1691004
920XX,1915914
631XX,1964399
140XX,1702730
675XX,1796549
734XX,1718703
852XX,2239859
804XX,2076862
836XX,2300958
914XX,1951159
701XX,1498256
379XX,1858609
774XX,1463954
088XX,1580528
985XX,1603062
900XX,1407190
189XX,2141972
054XX,1958428
335XX,2148719
131XX,2130281
554XX,1985591
551XX,1572502
346XX,1805288
945XX,2414886
212XX,2340712
852XX,2193520
219XX,1379998
917XX,1542439
926XX,1390581
025XX,1927338
308XX,2130501
200XX,1632139
840XX,2222167
852XX,1422800
532XX,1553606
112XX,1923676
152XX,1326049
803XX,1807514
945XX,2429495
913XX,2306210
284XX,2136669
352XX,2323956
182XX,1539886
916XX,1407187
044XX,1393528
750XX,2300466
488XX,1296880
330XX,1811854
335XX,1830984
958XX,1821856
923XX,1587482
342XX,1935940
300XX,2230645
631XX,2173958
080XX,1514500
331XX,1578440
303XX,1990855
072XX,1893721
300XX,2134932
238XX,2350418
461XX,1649895
859XX,1697915
432XX,1966140
911XX,1968137
224XX,1461241
314XX,1604084
329XX,1639385
752XX,2021154
787XX,2114563
487XX,1697636
967XX,1379703
601XX,1821968
502XX,1437815
923XX,1602136
913XX,2199273
079XX,1348254
070XX,1668051
115XX,2296833
600XX,2260696
912XX,1544876
752XX,2223911
906XX,1639320
209XX,1709981
970XX,1509521
850XX,1960389
801XX,1310054
320XX,1977820
750XX,2068278
370XX,2135228
293XX,1644977
451XX,2270645
207XX,1903543
424XX,1496121
402XX,2335511
212XX,1878188
444XX,2331462
920XX,1670582
152XX,1445193
982XX,1779762
306XX,1523951
930XX,2232957
440XX,1836040
689XX,1910881
060XX,1520936
070XX,2359730
750XX,1620841
208XX,2355907
032XX,2302590
891XX,1463885
600XX,1540759
458XX,1559144
921XX,1676525
087XX,2371749
946XX,2152809
980XX,1604237
329XX,1365933
770XX,2062741
224XX,1569418
223XX,2070922
190XX,1638815
928XX,1330493
021XX,1523380
622XX,2341114
857XX,1695976
554XX,1651232
331XX,1568366
480XX,2440717
201XX,1388553
933XX,2360748
219XX,2175370
064XX,1391281
303XX,2029659
890XX,2195587
201XX,2283479
453XX,1954580
222XX,1713384
322XX,1891004
275XX,1306543
853XX,2063063
334XX,2294148
275XX,1699934
773XX,1905815
802XX,1473702
952XX,1643847
922XX,2065060
023XX,1340641
522XX,1644855
140XX,2026771
641XX,1535373
531XX,1686486
048XX,1330866
292XX,1681288
461XX,2080449
074XX,1577981
916XX,2041607
897XX,2421908
760XX,1847411
080XX,1579510
936XX,1301299
300XX,1857989
076XX,1355945
115XX,2317131
480XX,2001189
272XX,2315857
104XX,2212390
184XX,1384237
302XX,2225832
200XX,2004905
330XX,1984417
338XX,1429091
087XX,1985462
826XX,1954694
963XX,2074079
773XX,2392255
198XX,1470445
117XX,1924215
606XX,2387278
212XX,1429723
024XX,1610497
331XX,2367874
120XX,2383157
853XX,2167650
329XX,2017353
606XX,2153204
070XX,2003401
913XX,1561834
910XX,2115694
600XX,2174384
070XX,1365516
352XX,1927457
206XX,1378529
200XX,1656760
100XX,1818911
193XX,1490146
323XX,1294799
914XX,1342637
601XX,1772988
920XX,1939986
928XX,2295809
604XX,1818299
660XX,2420362
281XX,1850354
441XX,1745873
559XX,2166601
080XX,1337223
601XX,1341082
838XX,1849445
442XX,2274045
103XX,2186132
945XX,1810795
850XX,1787193
280XX,1623466
482XX,2319388
982XX,2234214
282XX,2143451
371XX,1561893
235XX,1985520
4411,1106917
750XX,2100021
372XX,1428899
980XX,2044026
723XX,1807640
774XX,2265725
310XX,1874380
315XX,1606301
063XX,2312290
224XX,1813618
034XX,1818791
015XX,1853053
328XX,2103824
329XX,1323030
954XX,1722375
034XX,2245559
925XX,1953379
900XX,2305843
206XX,1924312
300XX,2137168
537XX,2014022
333XX,1340215
864XX,1511611
956XX,1837210
959XX,1755305
945XX,1601965
207XX,1504866
331XX,2129769
495XX,1556450
972XX,2059187
224XX,1619381
319XX,2185307
906XX,2165276
009XX,1826046
454XX,1692959
468XX,1540909
193XX,1521267
956XX,1871104
305XX,2179039
554XX,1570631
326XX,2064424
958XX,2126565
300XX,2152260
152XX,2276139
882XX,1519550
785XX,2169719
117XX,1965361
761XX,1612612
078XX,2081006
775XX,1487188
080XX,2289786
731XX,1817298
207XX,2155281
080XX,1800832
303XX,1980342
211XX,1594149
954XX,2282765
700XX,1489725
681XX,2092908
281XX,2165415
276XX,1701384
902XX,2059081
891XX,1417616
900XX,1659067
262XX,1650427
336XX,2308875
931XX,2319691
210XX,1338442
953XX,2050446
339XX,1484640
100XX,2152909
024XX,1518325
727XX,1875506
284XX,2322653
337XX,2433321
993XX,1331899
405XX,1531660
223XX,1807659
900XX,2064719
875XX,2316228
762XX,1579917
802XX,1531557
650XX,2056397
917XX,1518378
381XX,1461435
224XX,2232500
985XX,2366824
932XX,1294651
303XX,2339013
926XX,2160110
986XX,2145348
959XX,1636956
785XX,1585297
809XX,1721706
149XX,2294070
107XX,1395714
023XX,2123855
606XX,1782657
077XX,1580640
960XX,1914549
190XX,1604226
851XX,2142841
851XX,2319087
480XX,2308374
302XX,2338087
342XX,1787861
337XX,1815518
787XX,1711344
440XX,2203458
327XX,1758222
775XX,2105710
218XX,2239566
300XX,1953893
338XX,1593844
201XX,1519915
140XX,2306488
502XX,1414277
586XX,2316711
440XX,2049497
346XX,1561099
283XX,2277187
923XX,2117877
100XX,2364736
032XX,1942064
104XX,1655970
956XX,1902293
782XX,1590641
672XX,1554252
727XX,2171447
300XX,1330209
554XX,2174963
232XX,1853652
073XX,1881512
191XX,1628472
494XX,2338267
336XX,2044550
681XX,1851685
122XX,1905353
328XX,2276048
685XX,2182443
840XX,2029041
787XX,1382572
303XX,1509862
954XX,2358765
337XX,2162364
432XX,1883238
604XX,2034044
631XX,2306887
967XX,1491265
200XX,1931251
480XX,1807855
296XX,1846805
946XX,1451806
336XX,1304448
329XX,1341245
850XX,1553890
154XX,1982739
210XX,2332264
974XX,1385282
191XX,1985188
606XX,1651502
212XX,1711417
775XX,1780534
970XX,1941118
201XX,1516446
781XX,2006652
506XX,2070137
480XX,1365991
337XX,2290783
337XX,1893108
751XX,2351607
347XX,1820714
925XX,2025496
774XX,2009681
462XX,1884858
280XX,2322925
070XX,1505931
956XX,1581768
953XX,2155912
152XX,1656547
322XX,1554136
432XX,1443094
900XX,1944460
291XX,1296727
207XX,1338375
970XX,1860995
908XX,1413680
234XX,2009294
073XX,2244143
240XX,2329868
236XX,1883370
782XX,1900427
379XX,2130893
065XX,1820004
194XX,2047045
458XX,1348580
925XX,2093399
333XX,1494292
104XX,2297858
980XX,2121525
919XX,1667244
641XX,2092154
113XX,2291024
378XX,1686426
115XX,2319508
208XX,1924294
815XX,1726379
432XX,1592851
894XX,2314140
212XX,1347354
891XX,2409095
309XX,2356091
287XX,2051880
373XX,1899604
951XX,1621179
840XX,1922527
212XX,1303385
064XX,1454892
782XX,1883254
380XX,1450676
550XX,2082154
222XX,1987438
902XX,1745715
370XX,1454561
339XX,1447164
200XX,1354261
970XX,2328089
627XX,2271276
029XX,2110745
421XX,2129054
606XX,2363657
926XX,2293609
024XX,1764966
752XX,2432051
330XX,1374291
282XX,1934289
124XX,1440948
067XX,1906537
454XX,1579039
020XX,2296944
282XX,1716943
303XX,1304229
554XX,1469410
761XX,2029310
812XX,1604600
604XX,2176418
604XX,1441555
606XX,2339946
330XX,1446462
331XX,1327105
391XX,2185480
945XX,1565083
496XX,2272598
762XX,1454565
923XX,1313635
145XX,1655608
296XX,1684683
925XX,1518703
217XX,1790195
787XX,1574922
302XX,1536206
373XX,2125979
220XX,2432674
021XX,1754600
207XX,1978194
131XX,2082592
956XX,1986066
301XX,1345123
992XX,2028806
890XX,1567752
068XX,1407374
221XX,2262098
704XX,2426723
477XX,1943573
752XX,1902596
814XX,2364987
770XX,1807891
292XX,2348625
382XX,1558731
302XX,2398327
750XX,1604342
672XX,2295129
302XX,1432656
275XX,1921784
450XX,1609410
522XX,2006577
546XX,1742285
921XX,1305988
346XX,1440996
303XX,1380064
707XX,2198532
201XX,2220117
276XX,1913697
300XX,2061406
335XX,2340032
890XX,1945556
606XX,2188120
115XX,1709213
657XX,2298798
432XX,1812430
770XX,1413487
367XX,2241454
554XX,1483724
515XX,2073615
342XX,1778079
293XX,1589344
277XX,2138049
945XX,1731066
983XX,1607828
302XX,2065093
060XX,2014632
905XX,2223634
945XX,2148630
431XX,2411410
107XX,2149073
100XX,2009020
330XX,1381626
288XX,1327074
020XX,1422876
752XX,2247565
211XX,1562785
141XX,1854093
750XX,2399258
660XX,2115377
331XX,2041268
347XX,2091965
765XX,2422914
908XX,1628264
112XX,1672384
462XX,2322499
321XX,1505479
937XX,1849807
951XX,1985562
198XX,1976071
967XX,1828516
900XX,1782691
341XX,1301429
719XX,1729251
210XX,2230797
750XX,1322551
956XX,1385175
974XX,1803860
078XX,2290856
223XX,1520513
372XX,1986038
276XX,2190227
900XX,1928145
913XX,2209181
958XX,1510245
936XX,1391920
300XX,1586492
730XX,1542794
342XX,1397903
752XX,1508653
334XX,1759036
794XX,1573400
038XX,1626990
959XX,1642593
630XX,2136564
630XX,1658317
430XX,1543898
017XX,1786166
331XX,2306125
017XX,1334515
480XX,1766803
303XX,2087949
063XX,2150913
752XX,1987436
714XX,1419366
322XX,2410589
017XX,1529387
445XX,1497607
371XX,2136363
461XX,1520817
917XX,1309205
640XX,2132200
970XX,1390248
774XX,2062339
280XX,1543550
338XX,2328148
841XX,2125864
209XX,2182792
900XX,1554713
782XX,1720331
152XX,1613804
388XX,1715196
770XX,1971901
370XX,2095360
883XX,2442622
658XX,2430218
334XX,1918330
331XX,1805059
021XX,2348160
302XX,1384197
765XX,1899909
349XX,2164504
117XX,2173823
805XX,1662714
342XX,1615364
119XX,1992500
713XX,2279786
910XX,2171506
325XX,2018546
206XX,2127676
452XX,2043991
075XX,2226534
827XX,1398636
895XX,1840563
921XX,1730815
112XX,1561604
308XX,1342678
850XX,1319559
997XX,2393546
945XX,2142768
956XX,2052402
606XX,1857042
633XX,2203524
070XX,2302680
278XX,2356518
770XX,1577141
300XX,2213095
310XX,1554537
010XX,1874357
194XX,1723490
752XX,2163847
296XX,2133803
606XX,1681031
114XX,1398501
330XX,2415341
395XX,2297700
981XX,2180088
750XX,1582321
560XX,1461379
776XX,1851367
142XX,2296273
786XX,2285227
875XX,1873357
291XX,1998773
302XX,2216802
967XX,2038055
303XX,2302303
200XX,1653266
925XX,2154518
371XX,1651167
430XX,2096758
200XX,2094924
321XX,1412674
018XX,2199241
925XX,2017732
201XX,2343695
018XX,1808055
672XX,1866961
023XX,1610335
560XX,2332908
086XX,1903235
701XX,1946042
217XX,2077020
498XX,2327529
974XX,1345824
330XX,1813407
984XX,1861772
554XX,1564521
522XX,1302275
371XX,2433157
500XX,1812637
483XX,2068497
917XX,1589347
113XX,2377103
080XX,2277739
276XX,2264126
920XX,1828791
221XX,2132949
449XX,1789208
799XX,1765488
372XX,1861878
548XX,2391155
300XX,1635189
079XX,1677469
774XX,1776025
681XX,1584211
604XX,1735380
208XX,1441200
033XX,2149510
100XX,1616201
451XX,1553641
113XX,1567810
085XX,1798675
080XX,1592241
959XX,1627845
152XX,1697077
488XX,2230101
200XX,2235515
329XX,1829705
926XX,2077268
193XX,1988037
355XX,1861812
232XX,1864369
752XX,1602454
331XX,2262700
981XX,2286527
436XX,1331893
322XX,1729429
021XX,1949108
031XX,1466883
116XX,2338403
863XX,2319581
660XX,1621463
283XX,1483585
441XX,1774860
211XX,1532547
330XX,2089706
